"Id","SalePrice"
1570,70716.7296491161
1571,61522.0396059387
1572,73088.1451737352
1573,116112.209794802
1574,55753.151820069
1575,114611.571933237
1576,119690.500562168
1577,94106.4470160159
1578,71736.1438063169
1579,72053.1423031727
1580,97152.4003134347
1581,79735.6165555087
1582,63937.6365484137
1583,155380.055790085
1584,110037.227260158
1585,71235.5665245193
1586,31161.2341899346
1587,49180.0250443371
1588,75935.8799905351
1589,49399.6566481429
1590,66646.3365163309
1591,49325.5408429724
1592,57236.4361621425
1593,60618.6323316549
1594,67066.2671375035
1595,56078.0700219239
1596,120480.594664679
1597,92854.0037970106
1598,111428.36898368
1599,85926.3393974972
1600,85655.2463693007
1601,32451.721723348
1602,54169.066520998
1603,40497.3999657794
1604,135527.213915583
1605,122759.421275444
1606,85350.5525958355
1607,86230.7679230699
1608,111289.514186258
1609,94360.0773700322
1610,76307.7049363894
1611,72433.2413740152
1612,84084.909685944
1613,81080.6025057617
1614,62375.6361970933
1615,44384.0451403137
1616,39228.0513261269
1617,44119.3778430369
1618,60592.824971993
1619,65399.1581259879
1620,82979.1538365096
1621,62871.608130911
1622,71161.6629411569
1623,142980.809342403
1624,106584.891040749
1625,59947.2516948495
1626,83589.5056966724
1627,91968.4927034531
1628,138609.616135505
1629,88563.9296119468
1630,170718.509474864
1631,111617.771134563
1632,126590.837472755
1633,87234.2462755764
1634,95074.3646476011
1635,89316.5943637938
1636,76273.7697270812
1637,98026.2259899579
1638,94857.8189235012
1639,90367.8500742953
1640,131133.779755042
1641,89199.2254869937
1642,117673.36735142
1643,108360.684804879
1644,117169.394199889
1645,97757.892582737
1646,79425.6448872601
1647,78813.2712387394
1648,66698.706593388
1649,69219.4554197721
1650,57344.4239906299
1651,60008.4990663964
1652,48656.0463997671
1653,50088.9524932056
1654,73740.2751183078
1655,71930.5566779942
1656,72992.5240259401
1657,75003.7040388019
1658,74332.4127708523
1659,59660.2332845686
1660,76064.4722501201
1661,223558.720270696
1662,194004.318132224
1663,184508.005667027
1664,255422.259740045
1665,148867.658832964
1666,165785.41141382
1667,177397.594438139
1668,165233.759515011
1669,147160.938704176
1670,166388.905457924
1671,133955.396905381
1672,220269.066038657
1673,148184.114239325
1674,120184.679803435
1675,97382.8643404615
1676,99887.5758332498
1677,112377.142020115
1678,233653.802293113
1679,199704.737266293
1680,169398.118146413
1681,121573.348821822
1682,158659.550210175
1683,93524.8752342637
1684,88453.2696859471
1685,86606.1790177935
1686,86808.322717717
1687,86486.6312383542
1688,95295.6039350405
1689,96907.2320373036
1690,98104.5717664138
1691,93173.6386371212
1692,126789.695132828
1693,86286.2198040642
1694,91118.1283384686
1695,82225.7163155194
1696,137446.006756037
1697,84828.1087814264
1698,172729.464941316
1699,162070.981946969
1700,124813.341505752
1701,139006.179968527
1702,126869.784283762
1703,128156.970250902
1704,141443.894511031
1705,115142.06455612
1706,205211.557047325
1707,107778.700598203
1708,103081.440470494
1709,134178.512352253
1710,110883.684334627
1711,131532.17866834
1712,123956.232577152
1713,134350.928680617
1714,113517.614503809
1715,104735.455819978
1716,91093.9539851814
1717,89483.1148572633
1718,69957.508912302
1719,102484.801856908
1720,116606.990432983
1721,80503.183045497
1722,60835.1009102476
1723,75627.3096749145
1724,101248.039730557
1725,120198.077496625
1726,94154.2643196637
1727,80138.9666657617
1728,88022.7831557721
1729,81408.4942402449
1730,75865.9258149948
1731,62257.773314431
1732,62835.214434311
1733,56478.1788726599
1734,57409.9186074277
1735,64341.4658618937
1736,56745.2136615642
1737,147444.202329251
1738,124776.413169625
1739,113719.293226517
1740,109481.410465318
1741,93045.7298017169
1742,84879.0806106287
1743,89745.1648827248
1744,154511.403025047
1745,115914.654755221
1746,93945.4259719193
1747,108417.202299019
1748,114860.908604704
1749,75259.3365305525
1750,65382.0766974658
1751,123799.7597507
1752,59610.2364536373
1753,75033.0921122647
1754,98005.7195627264
1755,83857.5511064083
1756,62165.4005140921
1757,59609.6181983757
1758,70406.1042146419
1759,81871.0901383148
1760,85019.0417493198
1761,74427.787473854
1762,87628.3180824907
1763,90743.0301405647
1764,58862.7803128448
1765,84948.1826778935
1766,91101.9220281935
1767,110666.46593984
1768,72968.2881183898
1769,89394.2019719604
1770,77666.5040733524
1771,64574.1683674557
1772,70286.8435555135
1773,61940.4741271537
1774,71342.9215035032
1775,69330.0425263782
1776,62011.7288360786
1777,51946.7771309546
1778,71438.7547103616
1779,56222.3822175669
1780,90616.0847749465
1781,63952.2832908203
1782,42574.1828298922
1783,71050.7818065827
1784,52269.9079959833
1785,58086.9961208178
1786,75907.9612404155
1787,80929.281077913
1788,32278.9936192214
1789,50625.3815454252
1790,39627.0175924913
1791,92331.3654008793
1792,78738.8225553214
1793,66608.6623441863
1794,78472.496044189
1795,66589.1623778264
1796,59740.5342703714
1797,57557.909314687
1798,61677.7241891435
1799,54464.08223564
1800,66134.561240898
1801,65386.7957798237
1802,66918.5395345863
1803,75497.8547429256
1804,72792.3551342382
1805,68484.5873606106
1806,63436.9804928257
1807,64979.1595287514
1808,60996.2752056493
1809,62139.9275764565
1810,68168.4653096983
1811,49929.8511121416
1812,48490.841468327
1813,60857.7543823998
1814,46473.1446378527
1815,28023.327801397
1816,46896.6716072372
1817,53536.2359525681
1818,70828.6131393889
1819,62103.7016859454
1820,35686.2336350723
1821,55737.7122770126
1822,73401.1865114669
1823,26404.9090267296
1824,64932.1971135652
1825,66207.6174466419
1826,49839.5757501643
1827,52298.825722058
1828,67384.6597181744
1829,60023.8968156657
1830,72223.7200026615
1831,75472.8611830238
1832,39890.1519778985
1833,65218.0273170994
1834,60389.0912522659
1835,65868.9167165996
1836,60220.2598576017
1837,44620.2004763926
1838,63308.2104636661
1839,48039.0766735875
1840,79455.7095857825
1841,76563.8833314926
1842,45273.6099575638
1843,64318.7741546626
1844,69618.4859710639
1845,72420.9721483779
1846,77968.3806152749
1847,83202.714733551
1848,28018.5785244507
1849,50468.2783506492
1850,59418.330418966
1851,78078.6730103833
1852,63227.5726077742
1853,66664.4549642687
1854,83982.7570313397
1855,77870.147281534
1856,111447.411551377
1857,68273.6032173991
1858,67402.0003452396
1859,58147.2601692673
1860,74320.7731404261
1861,57645.2591267534
1862,151641.318454016
1863,144540.262256923
1864,144565.492262307
1865,156895.445493819
1866,155001.199202079
1867,112811.44724917
1868,144207.207102516
1869,103098.047566913
1870,110633.823473381
1871,119429.831644132
1872,86140.5708777908
1873,122313.936833481
1874,71754.3099656502
1875,100422.543093451
1876,97976.3019534476
1877,104416.083763326
1878,96872.7303198753
1879,65539.6106752433
1880,65782.3494322761
1881,117513.450870985
1882,125090.018578918
1883,95170.5178715387
1884,101569.714631233
1885,120033.938629522
1886,142010.649368173
1887,106924.782067374
1888,132449.81476252
1889,83668.7723369794
1890,61329.6770759896
1891,69525.1806486699
1892,48908.487860935
1893,66371.5882056378
1894,64211.8686439691
1895,68852.6853244076
1896,61033.6555316233
1897,56803.5010406485
1898,56435.0662907012
1899,77869.5526087242
1900,69480.8593659101
1901,88506.8899882123
1902,72104.9254863538
1903,108893.451206986
1904,71967.7914659244
1905,103475.999908772
1906,75111.0915281261
1907,105069.356985411
1908,53996.7914143645
1909,68884.1099988329
1910,60475.2030346903
1911,109174.712774833
1912,169562.352290985
1913,70706.2233056648
1914,35631.4447429552
1915,149645.661825706
1916,29448.6581340827
1917,125712.508453316
1918,69461.625276707
1919,88246.519869678
1920,79065.5038369117
1921,192668.054841157
1922,154286.928111821
1923,113995.889591849
1924,125228.856254619
1925,98843.6428158877
1926,180877.633977203
1927,66822.0961767172
1928,78647.500776296
1929,61745.910532347
1930,64680.9822672428
1931,68970.595237287
1932,64818.0794722319
1933,85666.2646852446
1934,88462.9118911463
1935,83283.0540980513
1936,93412.5419728607
1937,90227.1985327566
1938,88330.2447556364
1939,126686.549131598
1940,97442.1143764232
1941,85550.3994498506
1942,94012.9319388554
1943,108130.593703831
1944,173550.514084446
1945,189165.174566419
1946,68558.5937451822
1947,161815.670991148
1948,85734.9498219994
1949,122100.56872773
1950,93811.5534492407
1951,131979.419857883
1952,118826.411485773
1953,84891.9745023252
1954,93574.3382737918
1955,67772.0498471281
1956,154714.718879092
1957,76678.5033777273
1958,146869.71133767
1959,71898.9390414275
1960,56473.8336794278
1961,59580.9029092626
1962,46896.4852959782
1963,49835.0739779555
1964,53407.0907220343
1965,73596.5532521968
1966,67628.5653312752
1967,138547.528422447
1968,218462.693244998
1969,191637.870180848
1970,220491.933543229
1971,230922.185345245
1972,187759.520701449
1973,138259.909765169
1974,161639.084969155
1975,266098.446486077
1976,133591.594413481
1977,174481.839686884
1978,179613.552238596
1979,174573.805261406
1980,105840.92389347
1981,165365.795812072
1982,113411.720778296
1983,106175.342160045
1984,87825.5042206844
1985,111522.51198574
1986,107806.430996527
1987,89934.5067712413
1988,87960.6829876998
1989,97962.2815263953
1990,105367.218848172
1991,121865.237767362
1992,105746.477900511
1993,83986.0527264859
1994,113701.934101636
1995,91508.2421219601
1996,129106.814138256
1997,155450.635732063
1998,155471.731420182
1999,134217.915854493
2000,163671.927309601
2001,138483.635614224
2002,121453.105250186
2003,129974.545690718
2004,138333.437959202
2005,108328.848098379
2006,115255.547627626
2007,128978.239974978
2008,107813.069279314
2009,97888.0100492111
2010,98091.9758151076
2011,68576.6082462816
2012,88717.753162082
2013,90380.8977396663
2014,93875.211714956
2015,105280.4387503
2016,95361.0618594796
2017,99595.0220421635
2018,60072.5403996544
2019,66436.6436875205
2020,55460.7861217367
2021,53175.4590120003
2022,92939.2713526847
2023,72146.6084251295
2024,134938.696340806
2025,185919.512541761
2026,88224.9848458204
2027,77645.6547791612
2028,75114.0322505394
2029,81997.9880485138
2030,132793.580898033
2031,117259.631806241
2032,125232.072928494
2033,129279.0264904
2034,84063.5694770978
2035,110431.757920291
2036,97486.0243500131
2037,98930.5858324078
2038,146404.498392091
2039,115374.260304002
2040,136745.838505896
2041,151996.660641763
2042,102022.344317061
2043,88762.5150113607
2044,84138.3784665657
2045,106789.267977118
2046,71956.271243177
2047,71711.3813983442
2048,70234.8146534377
2049,70848.5442386357
2050,88688.3362764939
2051,51698.5156844246
2052,64432.6940137418
2053,73241.4616713163
2054,40525.6511474949
2055,78262.3025719203
2056,73874.8045812148
2057,57674.0551135858
2058,110488.078840184
2059,67656.298019214
2060,86112.8349584927
2061,86826.4698905989
2062,64617.2896215104
2063,57410.1718207097
2064,69251.2516435887
2065,58537.110142303
2066,84935.0675623852
2067,59003.9432661441
2068,71917.4662203471
2069,41984.9937178482
2070,56953.1209979493
2071,45431.6919688054
2072,66561.8679335829
2073,66475.4263705946
2074,94331.7132596478
2075,75266.3167023496
2076,58965.1200573819
2077,78179.88193224
2078,62769.2407371003
2079,66103.8553234427
2080,59112.8174509494
2081,61287.7609115564
2082,61119.4121041654
2083,73461.8071457101
2084,54511.0313958886
2085,59735.1950408923
2086,56723.9889141231
2087,61183.2963534769
2088,47619.278283901
2089,39353.0387863356
2090,65283.3769767475
2091,57157.8553524991
2092,62344.9481599306
2093,60981.0812823654
2094,59040.5948664503
2095,70925.5391530351
2096,41035.0049875278
2097,49139.695971515
2098,68108.4713838045
2099,24529.4560585312
2100,39857.0380012615
2101,57563.3993280628
2102,63503.1084138946
2103,51418.5640747852
2104,68919.3864967078
2105,64411.7969627519
2106,33130.0108177475
2107,106211.037924102
2108,57267.2171778776
2109,56464.4895506586
2110,63851.3866892926
2111,73438.0799990412
2112,69140.8319007847
2113,61070.6903762075
2114,60164.7790802492
2115,82779.9510518543
2116,59397.1572056565
2117,74163.7143621816
2118,61918.4603730522
2119,57029.6867866985
2120,58682.2862155592
2121,41326.2205287827
2122,52010.9995162251
2123,40779.6889814303
2124,78916.9062652251
2125,60604.3096973626
2126,74723.1998983768
2127,83065.8831835268
2128,63840.7649233714
2129,41885.522724471
2130,65116.8110508792
2131,71870.1898216216
2132,59514.7278564914
2133,58536.0700803725
2134,57630.7177958569
2135,43198.618273636
2136,38262.5715267778
2137,56702.2025347354
2138,67362.8220512205
2139,76041.8705817841
2140,71300.8797205811
2141,76098.6979367569
2142,62231.1823625923
2143,72642.4767838827
2144,59809.2486285745
2145,69447.6355624318
2146,85028.4743060395
2147,69973.2989708825
2148,71363.2376548685
2149,72509.5972021174
2150,118282.128203335
2151,57841.3891411103
2152,78546.5103034358
2153,82975.7660892945
2154,54445.5085953997
2155,67574.3008711232
2156,127177.245532851
2157,116414.02214496
2158,119182.229934332
2159,105170.564247406
2160,89673.0191655126
2161,118567.44036516
2162,184736.463132113
2163,176394.319705822
2164,119245.504567011
2165,98650.8708286098
2166,74426.8470474822
2167,109562.004491097
2168,98178.0269389055
2169,97744.0657048261
2170,110708.504304962
2171,75186.6895884722
2172,67052.5598334589
2173,83044.5059740245
2174,115795.750328184
2175,148893.079828194
2176,154547.025152909
2177,121246.21870156
2178,106120.809366698
2179,70692.9640054235
2180,111665.699334266
2181,97398.6691212449
2182,111992.610931447
2183,99492.9202106897
2184,60678.072414649
2185,59308.3687625132
2186,72451.0062716379
2187,77534.182831215
2188,78049.0041916312
2189,141551.640667004
2190,38693.6251193026
2191,40960.3826928506
2192,46706.804195275
2193,52660.1862054417
2194,54196.8302270896
2195,53315.0592718282
2196,50994.1419752996
2197,57817.0135253468
2198,81122.1035477005
2199,90072.0259396205
2200,74375.0383859448
2201,70791.3896606003
2202,113688.591829644
2203,64956.0676961759
2204,84793.668050917
2205,59842.2116884735
2206,70413.455657887
2207,102544.007781731
2208,135538.557924813
2209,112926.337318822
2210,56509.5274645732
2211,56100.9037181676
2212,57843.0568511968
2213,49636.5555118891
2214,59437.2069564737
2215,49935.6360353904
2216,70186.4669095568
2217,29389.7199167471
2218,41244.0289986124
2219,39126.7009486225
2220,35362.4847311372
2221,150649.764677232
2222,132281.724735704
2223,143864.167254162
2224,102579.932627431
2225,61914.7149825437
2226,87966.4631500953
2227,100897.359924771
2228,129926.493404753
2229,127894.469615918
2230,75889.2199575697
2231,107938.149185594
2232,87981.0733899339
2233,91019.8511632746
2234,118298.288554104
2235,107942.242983638
2236,139288.814879648
2237,164600.792881077
2238,102510.774351608
2239,56261.1154339704
2240,79214.9786315155
2241,75332.4341665992
2242,56522.7525658896
2243,61315.0113552368
2244,52094.7645522051
2245,48573.6045298808
2246,72788.4868937203
2247,57200.0521421434
2248,61467.8244775642
2249,61176.753356047
2250,63656.4422552082
2251,47634.9429453833
2252,88975.9183502216
2253,76906.2356761393
2254,85041.1655765044
2255,94894.3086916317
2256,88704.7714597348
2257,102218.685793053
2258,82946.0139230344
2259,86011.5339111451
2260,75103.6030654603
2261,99025.8769629739
2262,107772.868041295
2263,180486.657213462
2264,254104.270489614
2265,86393.2862243273
2266,149347.063346241
2267,176458.522328003
2268,208085.167295492
2269,78187.1643833659
2270,98701.8583422867
2271,108587.853584906
2272,102856.317455444
2273,81223.1659457534
2274,89306.2558638875
2275,80065.8311743403
2276,100690.737398642
2277,94079.3208747871
2278,73939.8668142833
2279,63955.6221422626
2280,58404.6266797443
2281,83582.061854907
2282,92996.3477317324
2283,51757.3902213864
2284,54946.2057003223
2285,68842.1523767798
2286,62122.9217804299
2287,178468.268166593
2288,139763.066684188
2289,193355.588833764
2290,240275.501479603
2291,163881.947193311
2292,219663.108958417
2293,235189.126644606
2294,207249.243236359
2295,243132.069835501
2296,153260.356265121
2297,162495.657413509
2298,157422.139555834
2299,177355.867609479
2300,162366.62731734
2301,147753.332200572
2302,124338.476839054
2303,129617.999735174
2304,125049.961297167
2305,99231.9503734402
2306,97278.4968260979
2307,100539.99343232
2308,113409.574521773
2309,139299.564463508
2310,111083.326642153
2311,103935.510978939
2312,86096.9807159235
2313,86750.9360499892
2314,86099.2407923983
2315,89137.3318282788
2316,99679.6290816676
2317,97074.6609715362
2318,89451.4637332384
2319,90530.058205397
2320,93818.6196827888
2321,119944.688184131
2322,89054.3246027227
2323,95938.6043381295
2324,89612.162532185
2325,112860.158744167
2326,87643.70926574
2327,102723.13200792
2328,110299.636567457
2329,96274.6334601677
2330,90120.1593465021
2331,178679.51736584
2332,201852.961561341
2333,163214.28915599
2334,131278.073398917
2335,142399.789682908
2336,155149.707464002
2337,103708.265296931
2338,133805.063539703
2339,108226.021937913
2340,192364.971372545
2341,119889.94898294
2342,120732.465034018
2343,113507.32603267
2344,111985.921040879
2345,120248.85165836
2346,111886.157212812
2347,102359.813468847
2348,120725.825329259
2349,89341.0773074779
2350,148906.568940298
2351,131244.34014665
2352,128409.810193306
2353,121564.08061061
2354,67712.2090323101
2355,75029.9575392449
2356,74801.8625620811
2357,96022.3688968688
2358,96954.4173980295
2359,65857.7427600592
2360,57633.1290398723
2361,71233.6975756458
2362,142433.909146251
2363,67902.2251968791
2364,78189.5232075452
2365,109336.368581215
2366,96049.4113408833
2367,112344.807917132
2368,104779.559920627
2369,111676.927091085
2370,81449.9293718924
2371,83716.2716121968
2372,95698.9683612213
2373,142195.52665743
2374,153575.027294639
2375,124326.731258308
2376,145658.977959253
2377,169862.113242443
2378,71950.8960148489
2379,100935.609822367
2380,73980.970630483
2381,84341.9362436921
2382,100506.679791793
2383,101365.148807267
2384,119797.541947757
2385,81925.3820243554
2386,65965.1019188782
2387,68424.3779118262
2388,50285.8335558486
2389,61104.2786950468
2390,72453.0909053743
2391,69121.1291939223
2392,58905.7154977161
2393,85771.2892937504
2394,70305.8926370796
2395,100581.078532494
2396,73610.3047643665
2397,111359.22676241
2398,63546.298165022
2399,33568.751325586
2400,29438.028462608
2401,55460.6441657692
2402,69868.9830099012
2403,72072.8794208
2404,75843.4981378928
2405,80165.2134779797
2406,69876.5863202964
2407,61595.6979067559
2408,72593.5089989386
2409,61894.4805769664
2410,82528.181782535
2411,57575.7155959196
2412,76598.7065095726
2413,66152.330226987
2414,75738.3896036037
2415,67706.2558532134
2416,63068.5487181055
2417,68006.3231697304
2418,66265.3959648512
2419,61707.4452864873
2420,59625.37064548
2421,74045.4166217391
2422,52732.0881033565
2423,58212.9415955843
2424,78968.2285473285
2425,97972.0206884476
2426,64382.2929011388
2427,66646.9026546626
2428,90809.5855003498
2429,58603.3602919941
2430,66633.4286158693
2431,53006.7571685787
2432,72873.7911387181
2433,72707.2916390243
2434,68770.940687543
2435,75108.0862371936
2436,54674.2397377702
2437,53063.9562473325
2438,60841.7683368728
2439,53694.8929676432
2440,58453.2423412501
2441,47015.7508172333
2442,49569.4819025645
2443,62484.3720481135
2444,65048.6368187965
2445,45219.4265066195
2446,70432.1886366898
2447,94938.2460094069
2448,66607.1696809225
2449,54515.3050254476
2450,76165.7176339242
2451,60640.3240013669
2452,96322.6496608346
2453,46506.3158348608
2454,59219.5424015005
2455,55664.2791862267
2456,67214.7970548405
2457,62158.5140643137
2458,63838.9054485347
2459,55012.7757544537
2460,71890.2933001721
2461,62172.4071357014
2462,67348.4023293134
2463,63558.322838489
2464,87188.4343110691
2465,70821.5256061725
2466,54061.8909638393
2467,68474.2061836051
2468,42144.1813868559
2469,40542.1314204653
2470,87664.7990252948
2471,100508.392337763
2472,75943.8551411018
2473,58279.1273964909
2474,42042.2721578757
2475,109571.10650962
2476,57027.5738948135
2477,64410.0604338445
2478,77246.2084249009
2479,52021.8901109215
2480,79067.8199130091
2481,62773.4046642801
2482,63093.9649130355
2483,56518.1608655954
2484,60866.5824467013
2485,61948.0939062013
2486,75010.8803776258
2487,81258.3336659114
2488,80716.5303876017
2489,74910.9565239151
2490,72222.7718154026
2491,44976.3619532692
2492,93211.2690593302
2493,75854.0361841873
2494,74197.5802787471
2495,45333.4452890758
2496,125711.189530723
2497,78088.9456517939
2498,54430.0563671625
2499,42552.7758979114
2500,63046.0255408147
2501,69502.8351557859
2502,72897.8311301688
2503,50500.6738352538
2504,86975.564812806
2505,110163.396199914
2506,126448.110518477
2507,147752.962482086
2508,128610.552771185
2509,108944.903815978
2510,108527.849146193
2511,87502.3726745684
2512,103212.009021417
2513,114238.516559768
2514,128111.516079856
2515,73332.3859331057
2516,87254.5756338848
2517,70441.6045435008
2518,76176.8493735647
2519,113248.069744922
2520,110125.140268068
2521,93416.7800712458
2522,110809.067204014
2523,55230.6146316441
2524,68994.0282810889
2525,73236.2197570075
2526,69997.7220510991
2527,61102.5473170425
2528,60470.9515992908
2529,67468.2844734465
2530,57568.8826689808
2531,127892.73221411
2532,111686.624272898
2533,97655.4786608087
2534,117252.536029919
2535,149131.441345382
2536,112159.660762497
2537,121118.449208435
2538,92261.4672338664
2539,95192.5214191688
2540,90190.1779701604
2541,90801.4006566938
2542,83829.5082557974
2543,63366.6122533325
2544,60059.9645410122
2545,69411.1336953714
2546,66518.8317492308
2547,70817.2409792757
2548,78614.2015456482
2549,79727.917404173
2550,339764.590513546
2551,72491.9620432682
2552,60871.2724986378
2553,38019.2981181917
2554,51433.8639069409
2555,58663.3825089163
2556,48341.0116231244
2557,51965.3179470453
2558,59205.0233597005
2559,69140.5460614249
2560,73702.6189714967
2561,71846.2589817524
2562,64707.049659891
2563,72992.1398902429
2564,103329.144813152
2565,68100.7930413113
2566,80907.801264309
2567,67192.0961376984
2568,98493.3386395059
2569,105993.108186249
2570,55795.9307555195
2571,93297.9885088177
2572,75341.4150204135
2573,108965.927529541
2574,150707.951799179
2575,63433.5011701647
2576,61540.2198343572
2577,66693.2940968359
2578,41979.1499138971
2579,30930.4019683396
2580,54294.1555858023
2581,59931.2978241815
2582,60684.7375714621
2583,144308.280480063
2584,91879.5035292818
2585,91857.0837365524
2586,113200.865366053
2587,97680.7240540526
2588,72889.7366071054
2589,72366.5755602597
2590,103780.835148976
2591,111484.754026925
2592,111426.729623686
2593,123065.32650791
2594,93527.157079398
2595,99001.2628899488
2596,147579.583794437
2597,89342.8532406729
2598,147375.097666926
2599,153857.694287935
2600,78045.2156584637
2601,72896.0325804494
2602,41001.1029969536
2603,46297.0420788842
2604,43198.631664284
2605,40623.4465374823
2606,73560.3621415611
2607,102701.143865356
2608,99900.5279031986
2609,80855.716495013
2610,55482.6578700748
2611,56884.884727365
2612,77535.891079521
2613,65027.567381892
2614,63116.4383520046
2615,79241.5743796214
2616,72928.4835218113
2617,83895.398090863
2618,101299.482335153
2619,101091.712861578
2620,92786.6979559528
2621,87627.858921402
2622,90443.2305028502
2623,123445.548246741
2624,162280.442887881
2625,153671.381131991
2626,86548.2165645308
2627,83293.0609886499
2628,230817.304058829
2629,255876.437933078
2630,187499.875202927
2631,231240.563123569
2632,204545.650513556
2633,158059.972285542
2634,202577.979348541
2635,77558.0445671428
2636,89798.1130125911
2637,86818.1331384245
2638,133423.725297674
2639,92197.205336297
2640,74094.4189761021
2641,53223.5109796097
2642,91281.0105317257
2643,49763.0909532645
2644,61355.2012932572
2645,52221.0366253349
2646,46250.115726054
2647,49450.4113979873
2648,70522.4050433109
2649,74267.9188478136
2650,71168.3544840946
2651,73139.9268810108
2652,208978.80212024
2653,127868.407155274
2654,126734.27942253
2655,193870.35663484
2656,162826.645210218
2657,174773.288145725
2658,155426.540382366
2659,153869.801545455
2660,178755.808733715
2661,176226.30051433
2662,176866.146974078
2663,145261.864794537
2664,135367.666420548
2665,158797.372924545
2666,146174.471659676
2667,84857.243552272
2668,90677.6885641897
2669,92257.5258687269
2670,140221.103126904
2671,93728.7316263872
2672,98031.3124091562
2673,101895.991428618
2674,100970.361548806
2675,85752.6166445478
2676,96323.4712477998
2677,95741.9157677237
2678,128855.249484981
2679,135484.03150572
2680,145715.258060878
2681,197188.95279006
2682,158243.273571516
2683,257670.664521273
2684,162677.988063608
2685,163137.544815621
2686,130036.36046023
2687,155245.680852562
2688,112433.951998813
2689,106489.120279271
2690,215257.028972361
2691,94891.0378197666
2692,72447.9685965883
2693,103858.451201968
2694,64405.6750286388
2695,97511.982643247
2696,93053.5058470608
2697,89113.9221051366
2698,97371.633800462
2699,90151.5024435062
2700,80142.9494326063
2701,72378.0909929353
2702,55994.8994284542
2703,61505.9506205471
2704,68114.5629449197
2705,57787.4509608994
2706,55700.7331255663
2707,61165.7892226398
2708,66521.0028410931
2709,52060.5044137488
2710,60894.5356732878
2711,157566.466283599
2712,187218.465171066
2713,84116.8097219038
2714,75169.6259170732
2715,84422.7214405585
2716,74702.2897356683
2717,93932.1044442708
2718,112553.67527915
2719,78935.9876744464
2720,89415.1697199041
2721,66176.0122103181
2722,81689.279800631
2723,71924.2940013449
2724,63793.0588734456
2725,63899.6576934076
2726,73044.2014236963
2727,93330.2710904899
2728,89248.619003504
2729,73491.1998045496
2730,73064.9526154371
2731,62268.9690039936
2732,66053.793632429
2733,79045.9052723378
2734,73732.3825965223
2735,67133.7079002144
2736,69899.4063096605
2737,60339.3208780192
2738,69620.7628152133
2739,79453.8275204839
2740,66747.3432064273
2741,72707.1130601119
2742,75951.2978112077
2743,75279.1982878234
2744,78070.5883072454
2745,71881.1482115652
2746,68683.7535355933
2747,73148.1089662084
2748,56695.6496285231
2749,63408.727433216
2750,69672.8003196012
2751,66947.7449649423
2752,103076.184415267
2753,74893.6570611227
2754,107675.579477836
2755,66646.9868313255
2756,45860.0250210174
2757,36584.6017716157
2758,40016.4028542648
2759,75275.9344171588
2760,59359.3340834297
2761,71186.377690108
2762,74150.2675493974
2763,92038.1308213333
2764,73505.8342796441
2765,148765.748603757
2766,65637.1844172177
2767,44461.0623062623
2768,67595.8229762322
2769,65253.5922782453
2770,71428.5297002166
2771,55196.3387885311
2772,59117.901406104
2773,80515.3109699372
2774,70085.6228037455
